1739394798.803187,21:16:07.00,-412,-80,-3982,27,26,-14,228,-118,-66,6.94,975,-356,-2676,3.875,3.43,979.71,66.31,2,101,6,0,5,5,8,9,14,10,10
1739394798.876729,21:16:07.08,-396,-49,-3999,26,48,-10,227,-114,-67,6.94,979,-361,-2691,3.875,3.42,979.78,66.304,2,83,5,10,9,4,0,4,15,10,10
1739394798.9503043,21:16:07.15,-385,-46,-3967,20,41,-13,225,-108,-71,6.9,967,-357,-2671,3.875,3.42,979.71,66.304,3,77,5,0,6,0,3,6,14,10,10
1739394799.023603,21:16:07.23,-402,-54,-3976,19,49,-15,223,-115,-59,6.94,984,-365,-2673,3.875,3.42,979.7,66.298,3,111,13,3,0,0,0,8,15,11,10
1739394799.0969682,21:16:07.30,-392,-83,-3987,19,38,-12,229,-112,-70,6.99,983,-359,-2683,3.875,3.43,979.7,66.297,3,75,13,0,4,0,2,7,14,10,10
1739394799.1706145,21:16:07.37,-407,-63,-4004,18,36,-13,222,-114,-58,6.75,974,-370,-2677,3.875,3.43,979.71,66.31,2,110,9,5,11,4,0,7,14,10,11
1739394799.2439368,21:16:07.44,-406,-65,-3948,21,48,-11,229,-119,-67,6.9,971,-364,-2666,3.875,3.44,979.71,66.31,3,108,8,1,12,0,0,12,14,10,10
1739394799.317467,21:16:07.52,-405,-53,-3968,19,38,-15,225,-118,-71,6.94,976,-361,-2663,3.875,3.44,979.7,66.291,3,75,0,4,2,9,1,14,15,9,10
1739394799.3909526,21:16:07.59,-400,-72,-3996,27,40,-13,227,-112,-67,6.99,971,-364,-2669,3.875,3.45,979.7,66.309,3,108,12,10,4,0,0,5,15,10,9
1739394799.4643595,21:16:07.67,-404,-66,-3969,20,37,-14,223,-110,-69,6.75,969,-354,-2656,3.875,3.45,979.7,66.309,3,106,0,13,2,0,0,8,15,10,10
1739394799.8033628,21:16:08.00,-402,-57,-4000,25,40,-16,217,-112,-65,6.94,988,-356,-2682,3.9375,3.45,979.71,66.283,3,110,3,11,10,15,0,10,14,9,10
1739394799.8764508,21:16:08.08,-414,-70,-4002,26,44,-19,219,-109,-65,6.8,976,-348,-2665,3.9375,3.44,979.78,66.291,3,87,5,2,2,13,7,10,13,10,11
1739394799.9494882,21:16:08.15,-404,-59,-3980,24,39,-12,225,-105,-64,6.9,973,-351,-2664,3.9375,3.45,979.71,66.277,3,119,8,3,0,12,0,8,14,10,10
1739394800.0224032,21:16:08.23,-440,-65,-3994,18,36,-4,224,-112,-62,6.8,972,-360,-2669,3.9375,3.45,979.7,66.29,3,86,8,10,3,0,0,3,15,10,10
1739394800.0954084,21:16:08.30,-402,-69,-4019,22,40,-10,222,-112,-70,6.9,952,-358,-2651,3.9375,3.46,979.81,66.277,3,87,0,6,8,0,0,0,14,9,10
1739394800.1683109,21:16:08.37,-392,-66,-3993,21,39,-14,223,-113,-61,6.61,968,-366,-2667,3.9375,3.46,979.8,66.277,2,82,11,5,0,2,10,6,14,10,10
1739394800.2413516,21:16:08.44,-414,-75,-3979,17,32,-11,220,-118,-64,6.9,979,-368,-2670,3.9375,3.47,979.8,66.295,2,76,0,1,0,0,0,7,15,10,10
1739394800.314329,21:16:08.51,-412,-90,-3966,20,42,-16,225,-110,-69,6.9,971,-381,-2665,3.9375,3.48,979.82,66.295,3,101,5,3,3,2,0,6,15,11,11
1739394800.3886707,21:16:08.59,-401,-60,-4000,19,45,-16,222,-112,-60,6.99,972,-353,-2658,3.9375,3.48,979.8,66.282,3,99,2,9,0,0,1,11,15,10,11
1739394800.4617858,21:16:08.66,-390,-74,-3988,24,49,-11,219,-117,-65,7.14,972,-360,-2664,3.9375,3.49,979.82,66.275,2,113,7,2,2,6,0,5,15,11,10
1739394800.8036697,21:16:09.01,-400,-52,-3970,7,41,-5,216,-115,-69,7.14,974,-369,-2666,3.9375,3.49,979.81,66.275,3,99,3,7,0,0,0,10,15,10,10
1739394800.879398,21:16:09.08,-440,-90,-4018,19,38,-15,222,-112,-65,6.9,981,-360,-2670,3.9375,3.49,979.8,66.268,2,112,0,7,0,14,1,8,14,10,10
1739394800.955283,21:16:09.16,-422,-79,-3950,20,32,-14,229,-112,-67,6.99,975,-376,-2685,4.0,3.49,979.81,66.268,3,87,8,0,1,1,4,10,15,9,9
1739394801.0331585,21:16:09.23,-426,-80,-3971,19,42,-13,222,-117,-65,6.9,964,-371,-2665,4.0,3.5,979.81,66.268,2,100,2,9,13,13,0,1,14,9,10
1739394801.108491,21:16:09.31,-437,-89,-4000,23,37,-16,223,-120,-66,6.99,982,-368,-2673,4.0,3.5,979.8,66.262,3,105,4,4,0,0,0,14,14,9,9
1739394801.183615,21:16:09.39,-410,-62,-3983,25,47,-10,225,-110,-69,7.09,975,-366,-2655,4.0,3.51,979.82,66.255,3,106,16,12,10,0,1,6,14,10,10
1739394801.2579765,21:16:09.46,-403,-69,-3982,13,40,-11,222,-117,-72,6.94,971,-354,-2670,4.0,3.52,979.8,66.265,3,79,7,0,2,0,1,15,15,9,9
1739394801.332341,21:16:09.53,-402,-55,-3963,12,46,-20,227,-109,-67,7.23,986,-358,-2682,4.0,3.53,979.79,66.24,2,101,13,8,3,0,8,16,14,9,10
1739394801.4066784,21:16:09.61,-418,-58,-4004,16,38,-12,223,-113,-61,7.09,970,-357,-2669,4.0,3.53,979.8,66.24,3,79,7,2,4,2,1,16,15,9,10
1739394801.4810882,21:16:09.68,-406,-68,-4005,17,42,-11,223,-113,-64,7.14,977,-362,-2674,4.0,3.54,979.8,66.259,3,92,6,0,12,5,0,6,14,10,10
1739394801.803899,21:16:10.01,-403,-81,-3980,25,36,-10,224,-117,-67,7.14,956,-382,-2668,4.0625,3.54,979.8,66.239,3,110,0,11,13,5,0,7,15,10,10
1739394801.8788927,21:16:10.08,-397,-53,-3979,18,40,-20,224,-122,-67,6.99,970,-345,-2665,4.0625,3.54,979.8,66.246,3,83,1,3,0,4,0,6,15,10,10
1739394801.9534633,21:16:10.16,-408,-62,-4003,29,41,-15,233,-115,-69,6.94,967,-369,-2673,4.0625,3.55,979.81,66.233,3,90,5,6,2,2,0,5,15,10,11
1739394802.028037,21:16:10.23,-395,-57,-3969,23,37,-10,225,-105,-69,6.75,969,-363,-2679,4.0625,3.56,979.8,66.245,2,95,5,6,0,11,0,11,15,9,10
1739394802.1025188,21:16:10.30,-404,-64,-4002,15,41,-14,229,-104,-67,6.9,977,-372,-2670,4.0625,3.56,979.78,66.245,2,111,2,5,0,2,0,17,15,10,10
1739394802.176858,21:16:10.38,-414,-50,-3968,13,49,-18,222,-112,-70,6.94,960,-385,-2666,4.0625,3.57,979.79,66.232,3,83,0,3,4,13,0,8,15,10,10
1739394802.251321,21:16:10.45,-419,-73,-3989,16,43,-13,228,-118,-66,7.09,981,-354,-2678,4.0625,3.58,979.78,66.244,3,94,6,3,0,3,4,10,14,9,10
1739394802.3268178,21:16:10.53,-431,-70,-4002,14,45,-13,222,-117,-60,7.14,965,-361,-2676,4.0625,3.59,979.8,66.244,3,113,2,7,2,10,0,2,15,10,10
1739394802.4031181,21:16:10.60,-406,-67,-3984,15,38,-18,219,-114,-60,6.9,969,-367,-2673,4.0625,3.6,979.79,66.253,3,86,9,4,0,5,0,3,13,9,10
1739394802.478911,21:16:10.68,-415,-55,-4008,30,36,-9,224,-114,-65,6.9,975,-353,-2670,4.0625,3.6,979.8,66.246,3,110,5,5,9,4,7,10,13,10,11
1739394802.8041885,21:16:11.01,-400,-39,-3995,28,37,-12,228,-110,-69,7.09,972,-364,-2668,4.125,3.6,979.79,66.233,2,111,1,1,12,1,2,14,15,10,10
1739394802.879322,21:16:11.08,-417,-58,-3996,12,39,-10,224,-112,-65,7.14,978,-358,-2689,4.125,3.6,979.79,66.227,3,109,9,4,0,1,0,9,15,10,9
1739394802.957244,21:16:11.16,-406,-55,-3971,17,47,-13,229,-109,-67,6.99,974,-365,-2672,4.125,3.6,979.79,66.233,2,89,4,6,1,11,0,8,13,9,10
1739394803.03122,21:16:11.23,-417,-75,-3988,23,38,-19,222,-112,-72,6.9,973,-361,-2683,4.125,3.6,979.81,66.22,2,74,14,1,5,0,0,1,15,11,10
1739394803.1091614,21:16:11.31,-438,-75,-3953,10,43,-12,229,-122,-67,6.9,987,-351,-2670,4.125,3.61,979.81,66.233,3,84,11,6,5,0,2,13,14,10,10
1739394803.1813793,21:16:11.38,-413,-62,-3992,23,34,-7,234,-117,-77,6.9,972,-380,-2664,4.125,3.62,979.8,66.207,2,97,5,1,0,0,0,4,14,11,11
1739394803.2535667,21:16:11.46,-404,-49,-3999,30,39,-12,225,-113,-64,6.94,978,-361,-2662,4.125,3.62,979.81,66.233,3,106,4,8,1,0,12,10,14,10,11
1739394803.3256829,21:16:11.53,-399,-36,-3961,21,45,-14,222,-117,-67,6.9,979,-371,-2664,4.125,3.63,979.8,66.232,3,88,0,10,2,14,2,10,14,11,10
1739394803.3978655,21:16:11.60,-404,-52,-3969,17,36,-10,229,-114,-65,6.9,980,-352,-2668,4.125,3.64,979.82,66.239,3,108,0,10,0,2,1,9,15,10,11
1739394803.4700327,21:16:11.67,-406,-67,-3989,8,40,-12,222,-114,-60,6.99,963,-371,-2678,4.125,3.65,979.8,66.251,3,84,0,7,0,5,0,4,14,10,10
1739394803.8043332,21:16:12.01,-426,-72,-3998,16,41,-11,228,-108,-64,6.9,966,-368,-2660,4.125,3.65,979.81,66.212,2,97,8,9,0,3,0,14,13,10,11
1739394803.8766031,21:16:12.08,-411,-56,-3995,21,39,-15,228,-120,-71,7.14,976,-358,-2671,4.125,3.65,979.81,66.218,3,103,6,1,11,1,0,10,14,10,11
1739394803.9487472,21:16:12.15,-414,-67,-3936,16,36,-14,230,-110,-64,6.9,970,-363,-2672,4.125,3.65,979.8,66.232,3,110,8,11,0,0,0,5,15,10,11
1739394804.0208073,21:16:12.22,-393,-60,-4003,19,33,-11,222,-104,-60,7.14,975,-371,-2655,4.1875,3.66,979.83,66.232,2,81,3,11,2,0,0,6,15,11,10
1739394804.0929263,21:16:12.30,-429,-59,-3987,18,36,-7,224,-104,-67,6.94,983,-364,-2676,4.1875,3.67,979.81,66.231,3,104,14,8,7,0,5,8,14,10,10
1739394804.1651893,21:16:12.37,-420,-59,-3981,23,41,-14,225,-113,-66,6.99,976,-362,-2657,4.1875,3.68,979.82,66.224,2,84,6,1,6,4,11,13,14,10,10
1739394804.2373364,21:16:12.44,-418,-60,-4009,15,42,-14,227,-109,-70,7.14,969,-371,-2658,4.1875,3.69,979.81,66.222,2,88,14,1,6,0,0,14,14,10,10
1739394804.3094573,21:16:12.51,-403,-73,-3997,16,47,-16,227,-112,-62,6.99,978,-362,-2667,4.1875,3.7,979.83,66.218,3,88,0,0,0,2,12,12,14,10,10
1739394804.3815541,21:16:12.58,-419,-65,-3996,18,46,-7,218,-113,-69,6.9,981,-353,-2663,4.1875,3.71,979.82,66.229,3,79,5,9,0,0,0,19,14,10,11
1739394804.4537294,21:16:12.66,-420,-72,-3975,16,36,-8,222,-109,-62,7.14,985,-370,-2658,4.1875,3.71,979.83,66.205,3,122,3,2,10,4,9,7,14,10,11
1739394804.8044786,21:16:13.01,-402,-69,-3978,21,38,-14,217,-114,-60,6.8,967,-359,-2653,4.1875,3.71,979.8,66.218,3,113,3,1,0,0,8,11,14,11,11
1739394804.8768213,21:16:13.08,-408,-38,-3974,20,45,-11,225,-110,-64,6.99,982,-365,-2670,4.1875,3.71,979.83,66.212,3,117,9,0,11,8,12,9,15,10,10
1739394804.9489796,21:16:13.15,-392,-77,-3981,22,46,-17,227,-106,-72,7.09,978,-365,-2660,4.25,3.72,979.82,66.221,3,74,0,0,0,12,0,8,15,11,11
1739394805.0211341,21:16:13.22,-370,-59,-3994,18,48,-18,227,-117,-62,6.99,984,-376,-2659,4.25,3.72,979.81,66.215,3,95,14,2,3,1,6,6,14,10,11
1739394805.0932443,21:16:13.30,-425,-57,-4002,19,36,-12,224,-112,-67,7.09,975,-377,-2666,4.25,3.73,979.79,66.228,3,125,2,3,9,0,0,7,15,10,10
1739394805.1653495,21:16:13.37,-407,-64,-4014,16,41,-14,228,-120,-56,7.28,963,-347,-2663,4.1875,3.73,979.82,66.228,3,127,4,2,15,0,0,9,14,10,11
1739394805.2374382,21:16:13.44,-414,-68,-3958,24,43,-14,225,-113,-66,6.9,947,-361,-2664,4.1875,3.74,979.81,66.22,2,93,6,0,0,10,2,8,13,10,11
1739394805.3094969,21:16:13.51,-396,-41,-3967,14,40,-16,228,-113,-66,7.14,979,-364,-2665,4.1875,3.75,979.8,66.214,3,98,10,4,5,5,0,8,14,10,10
1739394805.381597,21:16:13.58,-409,-76,-3980,17,51,-2,218,-110,-61,6.75,980,-362,-2675,4.25,3.75,979.82,66.22,3,79,9,3,3,0,0,7,14,11,11
1739394805.4538622,21:16:13.66,-432,-72,-4020,28,47,-8,227,-117,-65,6.94,957,-355,-2645,4.25,3.76,979.8,66.233,3,112,10,10,0,2,0,4,14,10,11
1739394805.804625,21:16:14.01,-414,-64,-4010,22,39,-10,225,-113,-64,7.14,986,-350,-2661,4.25,3.75,979.82,66.201,3,90,5,5,0,2,4,17,14,11,11
1739394805.876854,21:16:14.08,-400,-67,-3997,23,42,-13,229,-117,-60,7.14,966,-368,-2678,4.25,3.75,979.82,66.207,3,85,0,3,3,0,0,4,14,10,10
1739394805.9490361,21:16:14.15,-416,-53,-3985,21,44,-13,228,-108,-71,7.14,971,-374,-2657,4.25,3.76,979.82,66.213,3,80,6,4,2,0,2,8,15,10,11
1739394806.02185,21:16:14.22,-413,-54,-4003,19,47,-12,218,-113,-64,7.14,988,-355,-2666,4.25,3.76,979.81,66.2,3,101,8,1,6,6,1,10,14,11,11
1739394806.0940542,21:16:14.30,-409,-79,-3967,12,41,-12,225,-110,-69,6.99,957,-360,-2651,4.25,3.76,979.8,66.2,3,107,12,9,4,13,0,10,14,10,10
1739394806.1662388,21:16:14.37,-420,-68,-3959,25,39,-10,224,-117,-65,6.99,978,-365,-2667,4.25,3.77,979.81,66.213,3,85,14,0,4,3,2,4,14,10,10
1739394806.2383654,21:16:14.44,-420,-69,-3976,19,41,-15,235,-113,-64,7.09,976,-359,-2659,4.25,3.78,979.8,66.212,3,105,13,4,5,0,0,5,13,11,11
1739394806.310537,21:16:14.51,-434,-75,-3982,23,35,-9,217,-114,-65,7.23,978,-353,-2663,4.25,3.78,979.78,66.206,3,77,0,11,7,0,13,13,14,10,11
1739394806.382728,21:16:14.58,-414,-50,-4002,31,42,-13,224,-114,-62,6.75,979,-371,-2672,4.25,3.79,979.81,66.206,3,94,6,0,11,1,7,12,14,10,11
1739394806.4548995,21:16:14.66,-380,-54,-3989,19,38,-12,220,-113,-64,6.99,976,-362,-2665,4.25,3.8,979.8,66.205,2,119,2,5,2,0,0,4,14,11,11
1739394806.8047917,21:16:15.01,-426,-69,-4016,21,50,-7,224,-114,-62,6.99,987,-361,-2664,4.3125,3.8,979.81,66.198,2,93,4,11,2,3,14,17,14,11,10
1739394806.877176,21:16:15.08,-431,-57,-3997,24,42,-15,225,-115,-64,7.14,977,-370,-2657,4.3125,3.79,979.81,66.206,3,81,6,1,0,6,1,13,13,9,10
1739394806.9492958,21:16:15.15,-416,-61,-3957,22,41,-12,222,-112,-70,7.14,976,-361,-2655,4.3125,3.8,979.81,66.209,3,85,3,2,0,14,4,9,14,10,10
1739394807.0213861,21:16:15.22,-418,-58,-3975,18,41,-14,222,-114,-67,7.23,983,-363,-2649,4.3125,3.8,979.8,66.198,2,83,0,1,0,1,0,3,14,11,11
1739394807.0935109,21:16:15.30,-432,-83,-4010,21,30,-15,227,-109,-72,6.94,975,-356,-2650,4.3125,3.81,979.82,66.209,2,99,10,8,0,12,6,8,13,10,10
1739394807.1656044,21:16:15.37,-387,-80,-3959,23,41,-13,225,-105,-59,7.23,972,-390,-2680,4.3125,3.82,979.81,66.205,3,78,0,6,3,0,0,11,14,11,11
1739394807.2376919,21:16:15.44,-400,-57,-4000,19,37,-11,219,-112,-65,6.99,965,-347,-2654,4.3125,3.82,979.83,66.205,3,108,10,5,0,0,0,12,14,10,11
1739394807.309886,21:16:15.51,-407,-61,-3996,19,41,-19,220,-113,-64,7.23,974,-368,-2656,4.3125,3.83,979.83,66.208,2,91,2,2,1,9,0,5,14,10,11
1739394807.3819554,21:16:15.58,-404,-55,-3965,21,40,-8,225,-115,-64,7.09,980,-366,-2657,4.3125,3.84,979.82,66.215,3,115,3,8,2,8,0,4,14,11,10
1739394807.454152,21:16:15.66,-414,-32,-3985,9,46,-12,230,-105,-73,6.99,978,-357,-2682,4.3125,3.85,979.83,66.189,3,98,7,9,5,9,0,3,14,10,11
1739394807.804952,21:16:16.01,-428,-72,-4006,15,33,-5,227,-117,-67,7.09,974,-357,-2664,4.3125,3.84,979.81,66.195,2,110,0,2,0,4,0,15,15,10,11
1739394807.8772879,21:16:16.08,-424,-68,-3988,22,32,-16,223,-118,-61,7.23,979,-371,-2647,4.3125,3.84,979.83,66.201,3,113,4,2,5,0,1,14,14,10,10
1739394807.9493954,21:16:16.15,-420,-57,-3998,25,35,-14,234,-114,-77,6.99,977,-373,-2652,4.375,3.85,979.83,66.182,2,80,1,2,12,4,0,10,14,11,10
1739394808.0214868,21:16:16.22,-417,-61,-4001,16,38,-9,222,-114,-62,7.14,978,-342,-2656,4.375,3.85,979.82,66.182,3,105,3,13,3,7,0,11,14,11,10
1739394808.0935633,21:16:16.30,-418,-73,-3981,24,39,-17,225,-115,-66,7.14,980,-362,-2655,4.375,3.86,979.86,66.182,3,103,0,12,0,11,0,11,13,9,10
1739394808.1656609,21:16:16.37,-395,-61,-4000,26,34,-12,225,-108,-64,7.09,980,-363,-2656,4.375,3.87,979.84,66.195,2,108,0,5,2,6,0,6,15,11,11
1739394808.2377367,21:16:16.44,-400,-76,-4019,31,36,-13,217,-119,-67,6.99,984,-357,-2655,4.375,3.88,979.86,66.195,3,82,5,7,9,0,1,13,14,11,11
1739394808.3097987,21:16:16.51,-400,-53,-4003,14,41,-16,223,-120,-66,7.14,965,-356,-2647,4.375,3.89,979.84,66.2,3,101,6,10,11,0,3,15,14,10,11
1739394808.3818464,21:16:16.58,-419,-75,-3920,15,40,-9,220,-110,-66,7.23,982,-353,-2665,4.375,3.9,979.86,66.207,3,84,10,11,0,0,10,6,14,11,11
1739394808.453983,21:16:16.66,-420,-70,-3992,14,48,-17,219,-114,-72,7.28,961,-378,-2651,4.375,3.91,979.85,66.194,3,106,4,14,0,2,10,6,14,11,11
1739394808.805279,21:16:17.01,-429,-38,-4007,14,44,-8,224,-106,-67,7.09,981,-356,-2642,4.375,3.91,979.85,66.181,3,102,1,1,3,11,12,24,14,9,12
1739394808.9129336,21:16:17.12,-420,-55,-3994,21,39,-10,229,-117,-60,7.23,968,-368,-2647,4.4375,3.91,979.86,66.181,3,112,8,7,15,0,1,5,13,9,11
1739394809.0051603,21:16:17.21,-413,-28,-4010,32,49,-14,237,-119,-65,6.99,984,-364,-2669,4.4375,3.91,979.84,66.187,2,70,0,1,0,0,0,4,14,10,10
1739394809.0816503,21:16:17.28,-394,-39,-4006,15,42,-14,223,-113,-66,7.28,989,-331,-2655,4.4375,3.92,979.85,66.197,2,106,0,2,10,13,0,15,14,10,11
1739394809.1539354,21:16:17.35,-434,-77,-3974,16,38,-16,228,-108,-64,7.23,979,-379,-2657,4.4375,3.93,979.84,66.184,2,119,9,14,2,2,0,0,14,10,10
1739394809.2261047,21:16:17.43,-432,-101,-3982,19,40,-9,232,-112,-65,7.14,978,-350,-2677,4.4375,3.94,979.86,66.209,3,89,0,2,2,2,1,8,14,10,10
1739394809.298239,21:16:17.50,-406,-58,-3972,29,32,-11,220,-118,-71,6.94,977,-356,-2664,4.4375,3.95,979.84,66.196,3,87,2,4,0,0,10,11,14,10,11
1739394809.3703606,21:16:17.57,-401,-47,-3992,29,38,-13,219,-117,-67,7.42,964,-358,-2645,4.4375,3.96,979.85,66.195,3,101,15,2,0,0,0,5,14,10,10
1739394809.4425008,21:16:17.64,-415,-52,-3975,19,44,-19,224,-117,-65,6.9,993,-359,-2654,4.4375,3.97,979.83,66.202,3,90,1,12,0,3,0,2,14,10,10
1739394809.514688,21:16:17.72,-392,-64,-3979,15,37,-8,227,-104,-62,7.23,972,-362,-2660,4.4375,3.98,979.84,66.194,3,104,3,0,1,0,1,11,14,10,11
1739394809.8053749,21:16:18.01,-406,-73,-3976,27,42,-10,229,-112,-67,7.09,983,-356,-2659,4.4375,3.98,979.84,66.201,3,109,1,2,12,4,9,15,14,11,11
1739394809.8779178,21:16:18.08,-417,-73,-3992,23,38,-13,222,-112,-67,6.7,969,-368,-2657,4.5,3.98,979.83,66.194,2,100,0,6,0,5,0,7,15,10,11
1739394993.1277978,21:16:18.15,-413,-56,-4002,17,41,-15,219,-104,-72,7.33,976,-360,-2668,4.5,3.99,979.83,66.194,2,86,15,3,2,0,0,7,14,10,10
1739394993.2000117,21:16:18.23,-409,-74,-3980,16,37,-10,224,-104,-62,6.9,969,-351,-2667,4.5,4.0,979.84,66.21,3,86,11,0,0,0,7,12,14,10,10
1739394993.2721615,21:16:18.30,-439,-84,-3986,16,41,-14,228,-110,-73,7.14,967,-366,-2653,4.5,4.0,979.82,66.203,3,86,14,1,3,0,0,7,13,10,11
1739394993.3442779,21:16:18.37,-425,-73,-4006,23,36,-14,222,-109,-65,6.9,1000,-359,-2673,4.5,4.01,979.84,66.185,3,83,0,13,0,14,0,11,13,10,10
1739394993.4163976,21:16:18.44,-414,-57,-3970,19,36,-13,219,-112,-62,7.23,957,-357,-2653,4.5,4.02,979.83,66.191,2,82,0,1,1,6,0,9,14,10,11
1739394993.4884708,21:16:18.51,-412,-74,-3968,16,39,-14,224,-104,-65,6.94,975,-367,-2661,4.5,4.03,979.81,66.177,3,105,12,0,5,3,7,9,14,10,11
1739394993.5605938,21:16:18.58,-421,-57,-3998,8,43,-14,224,-114,-67,7.28,975,-350,-2659,4.5,4.03,979.84,66.197,3,80,6,0,0,5,4,6,14,10,10
1739394993.6329815,21:16:18.66,-410,-60,-3959,21,41,-17,224,-114,-70,7.23,971,-346,-2661,4.5,4.04,979.83,66.191,3,94,6,6,0,2,0,1,15,11,10
1739394993.7053225,21:16:18.73,-414,-55,-3975,16,50,-12,227,-114,-72,7.23,987,-367,-2664,4.5,4.04,979.83,66.164,3,85,0,13,3,2,0,10,14,11,11
1739394993.7774866,21:16:18.80,-438,-72,-4007,14,46,-17,217,-119,-70,7.14,974,-358,-2668,4.5,4.05,979.85,66.19,2,87,8,15,0,4,0,6,14,10,10
1739394993.849805,21:16:18.87,-439,-73,-3995,21,45,-12,227,-114,-70,6.99,979,-354,-2673,4.5,4.05,979.85,66.196,2,110,1,1,0,10,0,5,15,10,11
1739394993.922034,21:16:18.95,-409,-55,-3993,16,40,-14,222,-109,-60,7.14,964,-372,-2660,4.5,4.06,979.84,66.19,3,100,4,0,11,0,0,8,14,10,11
1739394993.994372,21:16:19.02,-394,-70,-3990,20,38,-14,224,-112,-65,7.23,980,-360,-2660,4.5,4.06,979.84,66.196,3,101,3,19,2,0,10,9,14,10,10
1739394994.0673764,21:16:19.09,-388,-64,-3983,14,38,-13,225,-105,-64,7.23,975,-370,-2684,4.5,4.06,979.82,66.19,3,94,7,5,2,4,4,12,14,11,11
1739394994.1397204,21:16:19.16,-407,-69,-3964,17,39,-10,223,-100,-71,7.28,978,-355,-2663,4.5,4.07,979.88,66.189,2,77,15,11,0,0,6,5,15,10,11
1739394994.2118971,21:16:19.24,-435,-65,-3966,19,39,-11,224,-117,-67,7.28,971,-364,-2668,4.5,4.07,979.87,66.189,2,77,4,1,9,8,0,8,14,9,10
1739394994.2840183,21:16:19.31,-406,-61,-4004,19,40,-14,222,-112,-72,7.28,971,-362,-2657,4.5,4.07,979.86,66.182,3,99,4,0,11,0,0,6,14,10,10
1739394994.3561313,21:16:19.38,-395,-83,-3996,28,45,-21,219,-112,-65,7.23,985,-357,-2668,4.5,4.08,979.86,66.182,2,103,2,0,0,0,0,9,14,10,10
1739394994.705475,21:16:19.73,-419,-69,-3969,19,49,-14,230,-105,-64,7.14,963,-363,-2671,4.5625,4.07,979.88,66.156,3,105,10,1,11,0,9,16,14,10,11
1739394994.7783637,21:16:19.80,-388,-70,-4000,24,40,-13,220,-120,-69,6.99,984,-352,-2665,4.5625,4.06,979.83,66.164,3,111,4,10,15,3,0,10,14,10,11
1739394994.8506057,21:16:19.87,-406,-54,-4021,24,36,-14,220,-115,-66,7.23,978,-364,-2649,4.5625,4.06,979.83,66.157,3,85,3,3,9,0,1,9,15,11,10
1739394994.922764,21:16:19.95,-418,-69,-3969,15,44,-6,222,-114,-70,6.9,1004,-366,-2670,4.5625,4.06,979.82,66.164,2,115,12,16,0,3,3,14,14,10,10
1739394994.9948897,21:16:20.02,-407,-58,-4014,9,50,-10,223,-113,-66,7.14,979,-341,-2680,4.5625,4.07,979.87,66.163,3,83,2,5,12,3,2,7,14,10,10
1739394995.0670006,21:16:20.09,-418,-56,-3990,17,37,-20,228,-108,-66,7.23,939,-360,-2670,4.5625,4.07,979.87,66.156,2,100,0,3,4,7,6,5,13,10,10
1739394995.1413896,21:16:20.17,-395,-83,-3973,23,33,-13,227,-114,-62,7.28,989,-366,-2642,4.5625,4.08,979.85,66.15,3,111,8,3,8,16,7,4,15,10,10
1739394995.214302,21:16:20.24,-426,-58,-3980,30,37,-21,230,-115,-66,7.33,968,-357,-2646,4.5625,4.08,979.84,66.156,3,91,8,13,1,5,3,11,15,11,11
1739394995.28647,21:16:20.31,-395,-52,-4005,18,40,-3,219,-112,-67,7.14,947,-361,-2655,4.5625,4.09,979.86,66.142,2,76,0,13,6,0,0,10,13,9,11
1739394995.3586366,21:16:20.38,-360,-54,-4007,17,46,-13,219,-114,-72,7.47,992,-339,-2688,4.5625,4.09,979.85,66.149,2,109,0,4,0,0,0,1,15,11,11
1739394995.705647,21:16:20.73,-379,-36,-3987,12,46,-13,225,-105,-71,7.28,973,-354,-2679,4.625,4.09,979.86,66.142,3,115,0,4,0,0,0,13,14,10,11
1739394995.778031,21:16:20.80,-416,-57,-3969,16,43,-16,225,-108,-69,6.75,995,-366,-2665,4.625,4.09,979.87,66.129,3,125,4,10,9,0,0,7,14,10,10
1739394995.850163,21:16:20.87,-410,-54,-3942,18,48,-12,230,-113,-66,7.42,958,-356,-2662,4.625,4.09,979.86,66.136,3,106,3,8,0,3,0,10,14,10,10
1739394995.9222565,21:16:20.95,-438,-82,-3988,19,41,-14,225,-118,-71,7.28,977,-349,-2680,4.625,4.1,979.84,66.136,3,126,0,13,0,2,0,7,13,9,11
1739394995.9943395,21:16:21.02,-404,-75,-3997,29,38,-16,225,-113,-71,7.33,974,-365,-2669,4.625,4.1,979.83,66.149,3,102,8,10,0,2,3,12,13,11,11
1739394996.0664377,21:16:21.09,-386,-40,-3981,22,34,-21,224,-109,-72,6.94,976,-363,-2664,4.625,4.11,979.84,66.123,4,99,6,0,8,1,0,12,15,10,11
1739394996.1385143,21:16:21.16,-391,-38,-3979,22,44,-15,227,-109,-60,7.14,983,-368,-2644,4.625,4.12,979.83,66.123,3,93,0,0,0,1,0,9,14,10,11
1739394996.210598,21:16:21.23,-410,-55,-4010,15,39,-19,224,-117,-70,6.99,975,-357,-2671,4.625,4.13,979.84,66.129,3,75,9,0,0,6,0,5,14,11,10
1739394996.2826896,21:16:21.31,-430,-63,-3978,19,42,-11,224,-106,-58,7.28,978,-341,-2680,4.625,4.13,979.83,66.123,3,72,0,0,5,0,10,7,15,11,10
1739394996.3549972,21:16:21.38,-426,-80,-3963,17,35,-11,224,-112,-67,7.23,941,-358,-2647,4.625,4.14,979.84,66.132,2,101,17,0,12,0,0,8,14,10,10
