CalibratedX,CalibratedY,CalibratedZ
152.1326606328518,-19.981097625902624,18.343957296196354
152.1331383974536,-19.981921785747705,18.342972075440134
152.13393467178196,-19.981493588729425,18.34266284852137
152.13234212311332,-19.9827360820623,18.342888783327236
152.1336161620554,-19.981587647670974,18.342415989751935
152.13345690718018,-19.98105552819161,18.341437952994347
152.1326606328518,-19.98071152659536,18.340714621017757
152.1312273390464,-19.97920429533554,18.34215439800277
152.13218286825,-19.97930821781108,18.34079177569806
152.131545848773,-19.97891718674758,18.3419560115051
152.13170510364822,-19.979642355873334,18.34124094394156
152.13218286825,-19.978536019196543,18.341362978893567
152.13234212311332,-19.9792611883403,18.340861746316943
152.1312273390464,-19.980169543596464,18.34213535752566
152.13138659390972,-19.979736414818408,18.34184942495405
152.13170510364822,-19.97925625656606,18.342595720373488
152.134571691259,-19.98227071910019,18.34035767126523
152.1379160434716,-19.982441398096523,18.33498287172466
152.14157890541074,-19.983290216751367,18.331849747158184
152.14763059037082,-19.98343359333788,18.325382566058718
152.14715282576904,-19.985312128614726,18.324047822969302
152.14747133550753,-19.98405977176233,18.32483073416047
152.1473120806323,-19.984685950190297,18.32502732467297
152.14858611957442,-19.985081913013566,18.323305207181793
152.1482676098359,-19.98498292231225,18.324003030264134
152.14810835497263,-19.984257753168485,18.32418351040648
152.13919008240174,-19.98650530430619,18.331990924675495
152.14778984523412,-19.982035216298904,18.32297732437612
152.14794910010934,-19.981022938578146,18.324563180174437
152.14778984523412,-19.982035216298904,18.324046499130098
152.1473120806323,-19.983720701929368,18.32558095256715
152.14778984523412,-19.984158762467175,18.32445366352309
152.14715282576904,-19.9843468803538,18.3262052129544
152.14747133550753,-19.98425282140873,18.325596731941907
152.14715282576904,-19.984926029307466,18.325188764418346
152.14763059037082,-19.98324054367701,18.326327247906402
152.14715282576904,-19.982802483139196,18.324888517476694
152.14763059037082,-19.982468345076942,18.32615002885562
152.14763059037082,-19.98420579193795,18.32331451807001
152.14715282576904,-19.98338163209286,18.324727408711773
152.14651580630394,-19.981446203825723,18.324895701457887
152.14460474789675,-19.981817507828268,18.327566754753732
152.14205667001252,-19.982376929735455,18.33017176041124
152.13998635674207,-19.982602213562384,18.331899927855307
152.14046412134385,-19.98246112514654,18.330612995141998
152.14014561160533,-19.982748233752492,18.331025216626582
152.13919008240174,-19.980520765108672,18.330911499704126
152.13950859214026,-19.982743301978243,18.334149117871306
152.14141965054745,-19.983916395175815,18.332260172642794
152.14157890541074,-19.983869365705033,18.332330143261704
152.14205667001252,-19.98295607868912,18.33236283621735
152.14173816028597,-19.983629286584335,18.330992611300157
152.14046412134385,-19.982654174807415,18.33073748804829
152.14078263108237,-19.981787917247782,18.331769385065463
152.14126039568416,-19.981839878492814,18.33156920256108
152.14189741514926,-19.982423959206226,18.332240139300232
152.14205667001252,-19.982569979381857,18.32922707849006
152.14046412134385,-19.981881976192874,18.331522526226678
152.14110114080893,-19.981500808659835,18.33157099856785
152.14078263108237,-19.982560115862324,18.331091264338422
152.14141965054745,-19.981213700068366,18.331265694608067
152.14141965054745,-19.982758097268487,18.330230205601605
152.14046412134385,-19.982847224453803,18.330755063429784
152.14189741514926,-19.981072611652507,18.331047936648687
152.14157890541074,-19.983290216751367,18.332063582141064
152.14205667001252,-19.982763029042733,18.33202450832144
152.14189741514926,-19.98261700885263,18.331936962247497
152.14126039568416,-19.98338427569293,18.331389053405946
152.14205667001252,-19.98295607868912,18.33065215651473
152.13489020098555,-19.98507240492696,18.337232966976895
152.1473120806323,-19.987967794251407,18.320087150207094
152.14062337620715,-19.981641897075693,18.331254169110075
152.14062337620715,-19.98280019498302,18.330611199146006
152.14205667001252,-19.981797780781793,18.331829713815708
152.14078263108237,-19.980629619340455,18.3295255830414
152.14014561160533,-19.981782985491552,18.330723504669507
152.13998635674207,-19.982023064608722,18.330884944334716
152.14030486648056,-19.981349856709986,18.330651406989833
152.14126039568416,-19.98087463023187,18.330091398318494
152.1342531815205,-19.983716125598995,18.34151685006084
152.1342531815205,-19.98410222490626,18.335030034681463
152.14141965054745,-19.9806345511147,18.331106050858576
152.14189741514926,-19.98030041303797,18.3303361301875
152.14126039568416,-19.982612077092863,18.330570329406555
152.14237517975104,-19.982475920436766,18.3312915344828
152.14205667001252,-19.982763029042733,18.33170375588722
152.14157890541074,-19.983290216751367,18.331956664609525
152.14237517975104,-19.98266897009764,18.331309109857592
152.14221592488775,-19.983681247814882,18.3311131812367
152.14157890541074,-19.982711067797705,18.332117773374446
152.14253443461433,-19.982428890965995,18.33082691776483
152.14237517975104,-19.983441168697695,18.330524071685936
152.14269368948956,-19.982574911152565,18.33112829873061
152.14157890541074,-19.981552769890374,18.329446301464845
152.14157890541074,-19.98174581955125,18.331495308976443
152.14157890541074,-19.98174581955125,18.33063996912515
152.14078263108237,-19.982946215155113,18.33112641518159
152.14189741514926,-19.981458710945297,18.33044158262341
152.14094188594567,-19.98212698708427,18.33123300165243
152.14094188594567,-19.982706136037937,18.330430388099256
152.14269368948956,-19.98083746429157,18.32990094532279
152.14364921869316,-19.98152053570632,18.328697966694076
152.14157890541074,-19.980201422336645,18.32932327364745
152.14333070895466,-19.979877147790397,18.32765142441315
152.14508251249856,-19.983220816627007,18.32823802246668
152.14540102222512,-19.982740658378194,18.328770482914038
152.14619729656545,-19.98211941172446,18.32822984561339
152.14603804170216,-19.982552540488026,18.328088108306115
152.14508251249856,-19.98360691593428,18.329021595622937
152.14540102222512,-19.983512856992732,18.328413114621217
152.14476400276004,-19.98292877626482,18.326993755568992
152.14508251249856,-19.980518121505085,18.328526554175518
152.14524176736185,-19.981436340295232,18.32718755720931
152.14540102222512,-19.98177541013174,18.328361853418716
152.14412698329497,-19.98060724869039,18.32862374211816
152.14380847355645,-19.98263180414287,18.327697297543576
152.14333070895466,-19.98257984291232,18.328645902441206
152.14460474789675,-19.981431408535475,18.32731776900788
152.14476400276004,-19.981963528018365,18.3264782086223
152.14333070895466,-19.98508948837338,18.326308363220768
152.14157890541074,-19.98830950768796,18.32664008137374
152.14157890541074,-19.988116458041556,18.3267294234436
152.14141965054745,-19.990093984019733,18.32662137187713
152.14380847355645,-19.989774641247713,18.32695766034556
152.14444549302152,-19.990165672314745,18.325045002229526
152.14412698329497,-19.989487532641757,18.32611776897541
152.14492325762333,-19.99079678249895,18.320407011870792
152.14380847355645,-19.99073988949417,18.32619019755536
152.14460474789675,-19.98838119597945,18.326025969018
152.14364921869316,-19.99078691896495,18.325051052102246
152.14428623815826,-19.989633552831847,18.324280800443997
152.14380847355645,-19.988616343340386,18.323965436001735
152.14460474789675,-19.988188146318574,18.32376312660369
152.13584573018915,-19.989423419724577,18.33112496463184
152.13823455319815,-19.988717977645294,18.328753165338767
152.13345690718018,-19.990708010757515,18.33301490272578
152.14348996381793,-19.987938203670932,18.32439669797016
152.14269368948956,-19.987015053121006,18.325010566963787
152.14253443461433,-19.98841343016351,18.324315201766364
152.14301219921612,-19.98846539139406,18.326467203759584
152.14301219921612,-19.98923758999411,18.325789083039243
152.14333070895466,-19.988564382095365,18.32544862824294
152.14333070895466,-19.988178282802572,18.32594806481687
152.14396772841974,-19.98953456211606,18.325833963384387
152.15654886294172,-19.99778831221007,18.30967789852479
152.14476400276004,-19.990843811969732,18.327500512255902
152.14492325762333,-19.989638484591623,18.324899010965236
152.14396772841974,-19.990306760730597,18.32579734752579
152.14444549302152,-19.989779573007482,18.323406089221972
152.14301219921612,-19.98827234174766,18.325915040960993
152.14428623815826,-19.987703056309982,18.323677376529808
152.14412698329497,-19.987943135441636,18.3256564133423
152.14269368948956,-19.985663705567287,18.32403219929509
152.14301219921612,-19.98634184522579,18.323280184909997
152.14301219921612,-19.98827234174766,18.324738948755673
152.14301219921612,-19.987886242440396,18.324703797919206
152.14380847355645,-19.988616343340386,18.32407235353327
152.14285294435285,-19.988705470511224,18.326094056087886
152.14412698329497,-19.988136185088038,18.324390978986926
152.14333070895466,-19.99030182895636,18.324109962257236
152.14348996381793,-19.988131253331805,18.32334509859094
152.14412698329497,-19.9871709368271,18.325051524332483
152.14444549302152,-19.988235175792877,18.324120825800918
152.14301219921612,-19.98923758999411,18.3256821655879
152.14444549302152,-19.9911309205612,18.32449137442221
152.14396772841974,-19.990499810377,18.32570800545593
152.14508251249856,-19.989784504763715,18.325200392017912
152.14364921869316,-19.991173018272224,18.32572770780716
152.14492325762333,-19.98944543494522,18.32584369288639
152.14938239391472,-19.990059106235616,18.320387484697758
152.14556027710034,-19.991187813562462,18.32384022759408
152.14476400276004,-19.990457712662458,18.321691817603586
152.14412698329497,-19.98890838368809,18.324354363135033
152.14364921869316,-19.989049472103957,18.32275452394042
152.14396772841974,-19.988376264208732,18.322414069155002
152.14412698329497,-19.98736398648797,18.32988038622048
152.1361642399277,-19.99029460904041,18.330604360673735
152.14412698329497,-19.987943135441636,18.323304228771267
152.14364921869316,-19.988663372811168,18.323681630399918
152.14476400276004,-19.987948067201412,18.322211759670054
152.14428623815826,-19.987316957017192,18.322679968384
152.14364921869316,-19.988277273503904,18.323646479563443
152.14317145409134,-19.98861141156615,18.325485575075398
152.14364921869316,-19.990207770011285,18.3246775734501
152.14380847355645,-19.991319038447834,18.32538758400222
152.14492325762333,-19.992148130052684,18.322561471824997
152.14858611957442,-19.996471842440464,18.31782018994347
152.14428623815826,-19.992143198292908,18.32472311568016
152.14412698329497,-19.991804128456426,18.325259499093193
152.14524176736185,-19.990702723553873,18.32439598238861
152.14476400276004,-19.989685514062405,18.325042875248986
152.14428623815826,-19.991177950031968,18.323993733837487
152.14460474789675,-19.990697791794105,18.32110483494234
152.14540102222512,-19.9891112968685,18.321331660456103
152.14508251249856,-19.988433157209997,18.32154908742416
152.14444549302152,-19.98920042405382,18.32121501349606
152.14778984523412,-19.99091550026476,18.317691496770035
152.14396772841974,-19.98953456211606,18.324016366230428
152.14333070895466,-19.99030182895636,18.322185447651965
152.14380847355645,-19.98919549229405,18.32284207001434
152.14364921869316,-19.990979968625822,18.323464865386153
152.14301219921612,-19.98923758999411,18.32268847622862
152.14396772841974,-19.988376264208732,18.319954967132627
152.14396772841974,-19.98818321456234,18.32271724612754
152.14476400276004,-19.99316040778439,18.323434717951393
152.14476400276004,-19.993353457430793,18.32409379828149
152.14508251249856,-19.993259398485716,18.323271482286124
152.1514527071852,-19.995818361591727,18.31567587811844
152.14540102222512,-19.993165339544166,18.323090671169965
152.14110114080893,-19.994435135286864,18.326868089477014
152.14444549302152,-19.9944127646368,18.323293311628696
152.14571953196364,-19.992878230952673,18.32203694489041
152.14476400276004,-19.991809060230672,18.321280258077376
152.14412698329497,-19.98987363194903,18.321555468281517
152.14348996381793,-19.99025479948559,18.321934665836704
